"ID","Address","DateOfSale","SalePrice","IsAStudio","Beds","Baths","Size","LotSize","BuiltInYear"
2100643449,"2149 Lyon St APT 4, San Francisco, CA","12/27/15","1.1","0.0","2.0","1.5","","","1907.0"
2100646549,"1529 Golden Gate Ave, San Francisco, CA","1/7/16","2.0","0.0","2.0","2.0","2.12","","1900.0"
2100651320,"3330 Clay St # C, San Francisco, CA","1/5/16","1.21","0.0","2.0","2.0","1.283","","1910.0"
2100682649,"520 Natoma St APT 9, San Francisco, CA","12/1/15","0.45","0.0","1.0","1.0","","","1911.0"
2100695464,"532 Lyon St, San Francisco, CA","11/24/15","4.5","0.0","5.0","5.0","","3.044","1904.0"
2100695466,"980 Baker St APT 3, San Francisco, CA","12/22/15","1.75","0.0","3.0","2.0","1.758","","1961.0"
2100784055,"55 1/2 Lucy St, San Francisco, CA","12/31/15","0.0025","0.0","2.0","1.0","1.0","",""
2100786271,"2149 Lyon St APT 1, San Francisco, CA","12/1/15","0.68","0.0","2.0","1.0","","","1907.0"
2100791455,"130A Langton Street, San Francisco, CA","12/13/15","0.75","0.0","2.0","1.5","1.0","","1906.0"
2100830039,"1731 Larkin St APT 3, San Francisco, CA","2/9/16","1.29","0.0","2.0","2.0","","",""
2100831587,"164 Parker Ave # B, San Francisco, CA","12/3/15","1.21","0.0","2.0","1.0","","",""
2100831588,"164 Parker Ave # A, San Francisco, CA","11/19/15","1.16","0.0","2.0","1.0","","",""
2100831589,"181 Noe St, San Francisco, CA","11/22/15","1.23","0.0","3.0","1.0","","",""
2100835351,"1676 Newcomb Ave, San Francisco, CA","12/8/15","1.6","","","","","","1900.0"
2100850402,"1915 Diamond St, San Francisco, CA","12/29/15","1.8","0.0","4.0","3.0","2.4","4.356","1910.0"
2100861826,"1606 Jones St, San Francisco, CA","12/11/15","2.8","0.0","","","4.035","","1907.0"
2100901630,"1890 Jefferson Street #302, San Francisco, CA","2/4/16","1.07","0.0","2.0","1.0","1.018","","1934.0"
2100902229,"2299 Market St APT 502, San Francisco, CA","12/3/15","0.915","0.0","1.0","1.0","0.7","","2013.0"
2100992607,"2137 Pine St, San Francisco, CA","1/15/16","1.55","0.0","4.0","2.5","1.632","",""
2100994004,"409 Miguel St, San Francisco, CA","12/9/15","0.51","0.0","1.0","1.0","0.4","",""
2101028916,"251 Missouri St, San Francisco, CA","12/17/15","2.45","0.0","4.0","3.0","2.301","","1900.0"
2101094207,"1650 Florida St, San Francisco, CA","11/29/15","0.97","0.0","3.0","1.0","","","1904.0"
2101105851,"41 Collingwood St, San Francisco, CA","12/10/15","1.3","0.0","3.0","1.0","1.496","","1908.0"
2101116542,"2753 Bryant St, San Francisco, CA","1/14/16","1.7","0.0","9.0","3.0","4.005","","1900.0"
2101147349,"244 Precita Ave, San Francisco, CA","11/26/15","0.785","0.0","1.0","1.0","0.625","","1908.0"
2101153805,"6 Rossi Ave, San Francisco, CA","12/2/15","1.15","0.0","3.0","1.0","1.912","","1941.0"
2101156735,"333 Potrero Ave, San Francisco, CA","1/5/16","1.14","1.0","","","1.776","3.746","1905.0"
2101167573,"1340 Union St, San Francisco, CA","1/25/16","1.25","0.0","2.0","2.0","1.108","","1951.0"
2101169168,"688 Douglass St, San Francisco, CA","11/10/15","3.15","1.0","","","3.5","2.495","1908.0"
2101175813,"414 Linden St, San Francisco, CA","12/13/15","0.835","0.0","1.0","1.0","","","1909.0"
2101331127,"1408 31st Ave APT 303, San Francisco, CA","12/28/15","0.89","0.0","2.0","2.0","1.424","","2008.0"
2101505254,"333 Beale St, San Francisco, CA","12/3/15","1.4","0.0","1.0","1.0","0.95","","2015.0"
2101588805,"82 Alvarado St, San Francisco, CA","11/19/15","0.75","0.0","2.0","1.0","","",""
2101807538,"2619 Sacramento St, San Francisco, CA","12/2/15","2.9","1.0","","","","2.038","1900.0"
2102385068,"129 Central Ave, San Francisco, CA","12/1/15","1.8","0.0","3.0","2.0","","","1905.0"
2102906272,"444 Linden St, San Francisco, CA","12/14/15","0.0058","","","","","",""
2106229715,"2595 38th Ave, San Francisco, CA","1/19/16","1.24","0.0","3.0","3.0","2.414","1.306","1943.0"
2108411930,"3500 19th St, San Francisco, CA","12/29/15","1.73","0.0","2.0","2.5","1.5","","2013.0"
2108546010,"1738 Lombard St APT 4, San Francisco, CA","1/14/16","1.4","0.0","2.0","2.0","","","2004.0"
2114498518,"201 Sansome St UNIT 501, San Francisco, CA","1/26/16","0.7575","0.0","1.0","1.0","0.658","","1909.0"
2121221385,"925 Larkin St, San Francisco, CA","11/30/15","1.43","0.0","","","6.6","","1907.0"
2121978635,"829 Folsom St UNIT 906, San Francisco, CA","12/6/15","0.675","0.0","1.0","1.0","0.557","","2010.0"
2122992200,"129 Octavia St, San Francisco, CA","11/20/15","2.75","1.0","","","3.655","","1883.0"
2124214951,"412 Green St APT A, San Francisco, CA","1/15/16","0.39","1.0","","1.0","0.264","","2012.0"
2126960082,"355 1st St UNIT 1905, San Francisco, CA","11/20/15","0.86","0.0","1.0","1.0","0.691","","2004.0"
2128308939,"33 Santa Cruz Ave, San Francisco, CA","12/10/15","0.83","0.0","3.0","3.0","1.738","2.299","1976.0"
2131957929,"1821 Grant Ave, San Francisco, CA","12/15/15","0.835","0.0","2.0","2.0","1.048","","1975.0"
2136213970,"1200 Gough St, San Francisco, CA","1/10/16","0.825","0.0","1.0","1.0","0.9","","1966.0"
